Iteration,HW_Latency_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms
8554,0.302347,0.070847,0.16792,0.06358
8555,0.286293,0.06681,0.18016,0.039323
8556,0.246733,0.07014,0.12725,0.049343
8557,0.288604,0.066614,0.178683,0.043307
8558,0.272027,0.086381,0.156893,0.028753
8559,0.270949,0.091026,0.14865,0.031273
8560,0.379745,0.076467,0.259071,0.044207
8561,0.342551,0.086327,0.226837,0.029387
8562,0.2769,0.06645,0.18069,0.02976
8563,0.353468,0.087374,0.234884,0.03121
8564,0.27313,0.096287,0.13682,0.040023
8565,0.32797,0.068687,0.21596,0.043323
8566,0.361657,0.0716,0.225893,0.064164
8567,0.412833,0.07032,0.27179,0.070723
8568,0.355359,0.070423,0.241723,0.043213
8569,0.238418,0.063214,0.137324,0.03788
8570,0.561931,0.068167,0.428407,0.065357
8571,0.33533,0.07004,0.199577,0.065713
8572,0.27257,0.067256,0.166081,0.039233
8573,0.283101,0.0714,0.149634,0.062067
8574,0.317117,0.068437,0.21157,0.03711
8575,0.267704,0.07075,0.14808,0.048874
8576,0.306737,0.09823,0.17842,0.030087
8577,0.33642,0.091763,0.216074,0.028583
8578,0.275351,0.094414,0.153007,0.02793
8579,0.234211,0.049877,0.146757,0.037577
8580,0.279089,0.08832,0.155953,0.034816
8581,0.28619,0.09725,0.15929,0.02965
8582,0.265237,0.096004,0.140903,0.02833
8583,0.274627,0.09093,0.15577,0.027927
8584,0.361961,0.087164,0.239467,0.03533
8585,0.24628,0.06026,0.124073,0.061947
8586,0.300037,0.068303,0.192617,0.039117
8587,0.354166,0.071203,0.219487,0.063476
8588,0.397079,0.069513,0.248443,0.079123
8589,0.35393,0.086857,0.234633,0.03244
8590,0.276897,0.068197,0.171833,0.036867
8591,0.354984,0.080907,0.20157,0.072507
8592,0.35523,0.067133,0.249943,0.038154
8593,0.314174,0.070217,0.178574,0.065383
8594,0.289787,0.065967,0.161164,0.062656
8595,0.324667,0.067817,0.219237,0.037613
8596,0.471319,0.070246,0.337543,0.06353
8597,0.268347,0.067563,0.16171,0.039074
8598,0.279724,0.057563,0.192734,0.029427
8599,0.310767,0.07884,0.19714,0.034787
8600,0.518191,0.069957,0.402137,0.046097
8601,0.366926,0.09768,0.239743,0.029503
8602,0.350122,0.096343,0.225433,0.028346
8603,0.925364,0.09625,0.766414,0.0627
8604,0.343396,0.06973,0.231303,0.042363
8605,0.474797,0.089304,0.34931,0.036183
8606,0.323489,0.094754,0.200111,0.028624
8607,0.239414,0.064647,0.143937,0.03083
8608,0.319767,0.070237,0.186514,0.063016
8609,0.320183,0.067026,0.208627,0.04453
8610,0.29874,0.06993,0.16368,0.06513
8611,0.34326,0.066617,0.23427,0.042373
8612,0.232883,0.085234,0.117723,0.029926
8613,0.249641,0.096877,0.120553,0.032211
8614,0.398697,0.095127,0.274577,0.028993
8615,0.341653,0.093123,0.185947,0.062583
8616,0.44593,0.067186,0.316324,0.06242
8617,0.463543,0.0601,0.339813,0.06363
8618,0.384574,0.067821,0.25451,0.062243
8619,0.311453,0.069776,0.17756,0.064117
8620,0.288541,0.071541,0.180543,0.036457
8621,0.351224,0.087897,0.226647,0.03668
8622,0.272866,0.069823,0.167643,0.0354
8623,0.269631,0.07018,0.153394,0.046057
8624,0.302257,0.09476,0.177343,0.030154
8625,0.359293,0.060373,0.268854,0.030066
8626,0.339158,0.087994,0.222004,0.02916
8627,0.309397,0.0607,0.21887,0.029827
8628,0.328366,0.091313,0.20736,0.029693
8629,0.215594,0.060007,0.127067,0.02852
8630,0.313108,0.086974,0.19511,0.031024
8631,0.27005,0.096347,0.141863,0.03184
8632,0.359973,0.092553,0.23641,0.03101
8633,0.28542,0.094437,0.162777,0.028206
8634,0.33418,0.067067,0.23832,0.028793
8635,0.561433,0.088176,0.443377,0.02988
8636,0.387037,0.096147,0.25791,0.03298
8637,0.484593,0.06661,0.33751,0.080473
8638,0.266314,0.068567,0.158564,0.039183
8639,0.295376,0.070997,0.160576,0.063803
8640,0.277884,0.068527,0.17227,0.037087
8641,0.265379,0.071196,0.14628,0.047903
8642,0.246316,0.069217,0.140676,0.036423
8643,0.369637,0.072384,0.233767,0.063486
8644,0.310491,0.075217,0.199614,0.03566
8645,0.321203,0.0702,0.186587,0.064416
8646,0.377493,0.105883,0.207987,0.063623
8647,0.723194,0.08529,0.572254,0.06565
8648,0.29564,0.08696,0.1792,0.02948
8649,0.51839,0.09449,0.389433,0.034467
8650,0.298184,0.09472,0.172957,0.030507
8651,0.216387,0.06813,0.11195,0.036307
8652,0.276807,0.07293,0.16153,0.042347
8653,0.290718,0.094937,0.165707,0.030074
8654,0.29823,0.092053,0.17732,0.028857
8655,0.320694,0.094887,0.197287,0.02852
8656,0.210906,0.043446,0.13808,0.02938
8657,0.26294,0.086087,0.126817,0.050036
8658,0.257554,0.07008,0.137204,0.05027
8659,0.492747,0.069917,0.358534,0.064296
8660,0.277443,0.092,0.15557,0.029873
8661,0.42221,0.085777,0.274263,0.06217
8662,0.334411,0.072367,0.198347,0.063697
8663,0.335416,0.06729,0.225533,0.042593
8664,0.230366,0.070087,0.115133,0.045146
8665,0.275343,0.06765,0.169836,0.037857
8666,0.269337,0.07166,0.136627,0.06105
8667,0.273233,0.067313,0.166174,0.039746
8668,0.575036,0.070386,0.44253,0.06212
8669,0.71127,0.072243,0.57719,0.061837
8670,0.42165,0.057857,0.30014,0.063653
8671,0.234957,0.06765,0.12857,0.038737
8672,0.530742,0.090771,0.403991,0.03598
8673,0.264079,0.066767,0.168886,0.028426
8674,0.411963,0.086473,0.294493,0.030997
8675,0.283037,0.070107,0.175303,0.037627
8676,0.338316,0.070286,0.204994,0.063036
8677,0.35126,0.068047,0.24037,0.042843
8678,0.350337,0.07012,0.21842,0.061797
8679,0.330593,0.099683,0.193687,0.037223
8680,0.261624,0.085,0.14552,0.031104
8681,0.285451,0.095994,0.159633,0.029824
8682,0.21841,0.068073,0.121197,0.02914
8683,0.423374,0.07083,0.290277,0.062267
8684,0.27142,0.06836,0.164593,0.038467
8685,0.259187,0.071047,0.138253,0.049887
8686,0.437418,0.066707,0.305934,0.064777
8687,0.367986,0.071187,0.232863,0.063936
8688,0.372608,0.070224,0.265297,0.037087
8689,0.418823,0.058023,0.297607,0.063193
8690,0.30547,0.06884,0.199167,0.037463
8691,0.277206,0.09134,0.15642,0.029446
8692,0.410921,0.096917,0.27945,0.034554
8693,0.49539,0.06516,0.3995,0.03073
8694,0.27748,0.092386,0.155211,0.029883
8695,0.352777,0.09322,0.229217,0.03034
8696,0.23986,0.065283,0.14664,0.027937
8697,0.420253,0.09089,0.2991,0.030263
8698,0.27828,0.0629,0.18766,0.02772
8699,0.353237,0.053084,0.23753,0.062623
8700,0.249353,0.070336,0.12674,0.052277
8701,0.336757,0.08776,0.212707,0.03629
8702,0.252276,0.072443,0.129483,0.05035
8703,0.241884,0.067217,0.13942,0.035247
8704,0.2941,0.062016,0.169457,0.062627
8705,0.286025,0.067974,0.178704,0.039347
8706,0.266666,0.07095,0.145586,0.05013
8707,0.251931,0.06705,0.126191,0.05869
8708,0.35065,0.087986,0.231737,0.030927
8709,0.350677,0.045196,0.241471,0.06401
8710,0.254108,0.070437,0.133754,0.049917
8711,0.303593,0.091053,0.183083,0.029457
8712,0.27153,0.09454,0.147557,0.029433
8713,0.362194,0.09391,0.23512,0.033164
8714,0.314898,0.08426,0.197867,0.032771
8715,0.24017,0.069836,0.125877,0.044457
8716,0.249097,0.067847,0.144504,0.036746
8717,0.387205,0.072494,0.248804,0.065907
8718,0.282607,0.090976,0.159994,0.031637
8719,0.317577,0.094407,0.19268,0.03049
8720,0.244019,0.067493,0.140373,0.036153
8721,0.247516,0.07765,0.120546,0.04932
8722,0.38379,0.067527,0.264507,0.051756
8723,0.400799,0.070143,0.26643,0.064226
8724,0.318102,0.069473,0.204763,0.043866
8725,0.291148,0.070254,0.156437,0.064457
8726,0.235693,0.074177,0.131493,0.030023
8727,0.361724,0.088127,0.242571,0.031026
8728,0.414722,0.066564,0.297394,0.050764
8729,0.555397,0.101667,0.421793,0.031937
8730,0.355182,0.094087,0.232121,0.028974
8731,0.247191,0.062654,0.156593,0.027944
8732,0.427703,0.085053,0.31406,0.02859
8733,0.943988,0.094567,0.786671,0.06275
8734,0.276398,0.067524,0.169977,0.038897
8735,0.315604,0.07249,0.180537,0.062577
8736,0.454901,0.068014,0.32498,0.061907
8737,0.284164,0.07101,0.16767,0.045484
8738,0.27785,0.069314,0.170983,0.037553
8739,0.340273,0.07061,0.205793,0.06387
8740,0.28087,0.06859,0.173113,0.039167
8741,0.277844,0.072647,0.15637,0.048827
8742,0.545523,0.080527,0.402406,0.06259
8743,0.336401,0.072554,0.219567,0.04428
8744,0.413578,0.094527,0.287567,0.031484
8745,0.33559,0.098214,0.207723,0.029653
8746,0.312264,0.0953,0.18661,0.030354
8747,0.295728,0.04705,0.185644,0.063034
8748,0.293028,0.087917,0.174884,0.030227
8749,0.225626,0.070553,0.126546,0.028527
8750,0.412887,0.0859,0.294107,0.03288
8751,0.267905,0.092504,0.147001,0.0284
8752,0.275507,0.082794,0.16282,0.029893
8753,0.475677,0.07314,0.341137,0.0614
8754,0.272486,0.067173,0.167293,0.03802
8755,0.27348,0.07049,0.154217,0.048773
8756,0.315231,0.06727,0.209337,0.038624
8757,0.359613,0.05969,0.236983,0.06294
8758,0.316459,0.084636,0.19561,0.036213
8759,0.297441,0.072137,0.163977,0.061327
8760,0.25241,0.069803,0.146797,0.03581
8761,0.332848,0.070044,0.201717,0.061087
8762,0.20957,0.06664,0.10623,0.0367
8763,0.358766,0.07253,0.224533,0.061703
8764,0.331797,0.067246,0.227407,0.037144
8765,0.29179,0.069604,0.161383,0.060803
8766,0.318459,0.066646,0.21318,0.038633
8767,0.23,0.07011,0.11645,0.04344
8768,0.237296,0.067203,0.13287,0.037223
8769,0.349131,0.087274,0.231447,0.03041
8770,0.225424,0.062114,0.13512,0.02819
8771,0.281054,0.085534,0.1675,0.02802
8772,0.361458,0.090031,0.209597,0.06183
8773,0.473315,0.071164,0.337594,0.064557
8774,0.472206,0.0704,0.320483,0.081323
8775,0.244403,0.070903,0.136557,0.036943
8776,0.303517,0.070007,0.187844,0.045666
8777,0.332717,0.09387,0.18352,0.055327
8778,0.728961,0.0955,0.602207,0.031254
8779,0.229716,0.067686,0.126773,0.035257
8780,0.236963,0.084887,0.10697,0.045106
8781,0.582452,0.080104,0.438691,0.063657
8782,0.296297,0.069823,0.163207,0.063267
8783,0.347407,0.093747,0.22188,0.03178
8784,0.36744,0.093663,0.2396,0.034177
8785,0.279104,0.090897,0.158307,0.0299
8786,0.232226,0.06795,0.12761,0.036666
8787,0.281106,0.091503,0.16082,0.028783
8788,0.34305,0.09454,0.219183,0.029327
8789,0.43094,0.095024,0.304703,0.031213
8790,0.220958,0.063521,0.129223,0.028214
8791,0.3734,0.09975,0.21031,0.06334
8792,0.333431,0.06866,0.22813,0.036641
8793,0.293024,0.087534,0.17466,0.03083
8794,0.36278,0.09755,0.23604,0.02919
8795,0.273324,0.063697,0.18132,0.028307
8796,0.487421,0.099091,0.352887,0.035443
8797,0.299767,0.094,0.176637,0.02913
8798,0.236069,0.047673,0.159026,0.02937
8799,0.326214,0.073561,0.18856,0.064093
8800,0.253791,0.089983,0.121121,0.042687
8801,0.364654,0.100673,0.200514,0.063467
8802,0.258417,0.06828,0.151691,0.038446
8803,0.294343,0.087096,0.17637,0.030877
8804,0.298027,0.093037,0.175847,0.029143
8805,0.232356,0.045656,0.15832,0.02838
8806,0.376417,0.04998,0.293047,0.03339
8807,0.264664,0.067296,0.161574,0.035794
8808,0.289303,0.087996,0.171283,0.030024
8809,0.314741,0.095314,0.184564,0.034863
8810,0.287031,0.093204,0.164831,0.028996
8811,0.204781,0.064824,0.110274,0.029683
8812,0.28464,0.089507,0.164683,0.03045
8813,0.295328,0.089857,0.176111,0.02936
8814,0.269198,0.094824,0.146417,0.027957
8815,0.497008,0.095853,0.366731,0.034424
8816,0.304054,0.06696,0.209177,0.027917
8817,0.321648,0.088104,0.203967,0.029577
8818,0.418514,0.067544,0.286387,0.064583
8819,0.308013,0.070347,0.174623,0.063043
8820,0.557874,0.086657,0.408757,0.06246
8821,0.299706,0.070156,0.167047,0.062503
8822,0.183837,0.04553,0.107777,0.03053
8823,0.334507,0.069553,0.192187,0.072767
8824,0.240886,0.071416,0.134514,0.034956
8825,0.313266,0.070103,0.17899,0.064173
8826,0.266215,0.066544,0.161027,0.038644
8827,0.404776,0.059106,0.282543,0.063127
8828,0.245534,0.068874,0.140374,0.036286
8829,0.476144,0.090757,0.355807,0.02958
8830,0.311474,0.064344,0.216284,0.030846
8831,0.26864,0.08802,0.14879,0.03183
8832,0.321247,0.048576,0.212171,0.0605
8833,0.32209,0.06968,0.18903,0.06338
8834,0.26645,0.067043,0.160047,0.03936
8835,0.300133,0.069873,0.167786,0.062474
8836,0.333298,0.067217,0.224567,0.041514
8837,0.380174,0.05898,0.25663,0.064564
8838,0.248335,0.070023,0.130696,0.047616
8839,0.410051,0.067987,0.278227,0.063837
8840,0.435089,0.072243,0.299096,0.06375
8841,0.460927,0.08297,0.315297,0.06266
8842,0.361911,0.073167,0.22715,0.061594
8843,0.641271,0.091104,0.513767,0.0364
8844,0.361456,0.11497,0.202893,0.043593
8845,0.728963,0.091343,0.573944,0.063676
8846,0.278567,0.068713,0.169357,0.040497
8847,0.419113,0.08572,0.289636,0.043757
8848,0.259632,0.062106,0.167633,0.029893
8849,0.240294,0.049567,0.16214,0.028587
8850,0.410591,0.045017,0.301871,0.063703
8851,0.408503,0.071486,0.273033,0.063984
8852,0.295992,0.069873,0.186976,0.039143
8853,0.267897,0.07083,0.148974,0.048093
8854,0.323154,0.067557,0.216114,0.039483
8855,0.643168,0.073433,0.507261,0.062474
8856,0.535894,0.070237,0.40286,0.062797
8857,0.346841,0.072643,0.211564,0.062634
8858,0.245156,0.067423,0.133323,0.04441
8859,0.399423,0.071736,0.265471,0.062216
8860,0.333041,0.069217,0.226837,0.036987
8861,0.408011,0.085693,0.293064,0.029254
8862,0.400083,0.065043,0.306287,0.028753
8863,0.280904,0.05893,0.158164,0.06381
8864,0.274074,0.093347,0.15104,0.029687
8865,0.31283,0.09074,0.191884,0.030206
8866,0.315624,0.095424,0.185673,0.034527
8867,0.351194,0.095464,0.192983,0.062747
8868,0.74622,0.088753,0.595577,0.06189
8869,0.332001,0.072494,0.196327,0.06318
8870,0.318183,0.087966,0.18687,0.043347
8871,0.543087,0.09314,0.387397,0.06255
8872,0.288739,0.112156,0.133556,0.043027
8873,0.211516,0.040126,0.141083,0.030307
8874,0.18221,0.03755,0.111946,0.032714
8875,0.339825,0.088524,0.222134,0.029167
8876,0.275927,0.069003,0.16341,0.043514
8877,0.30573,0.069526,0.173584,0.06262
8878,0.406347,0.09462,0.247824,0.063903
8879,0.26513,0.06793,0.160127,0.037073
8880,0.272697,0.07019,0.152937,0.04957
8881,0.271824,0.068614,0.161453,0.041757
8882,0.361576,0.0847,0.24782,0.029056
8883,0.279627,0.068294,0.176043,0.03529
8884,0.262634,0.072404,0.14818,0.04205
8885,0.338561,0.09684,0.209581,0.03214
8886,0.458079,0.091743,0.337433,0.028903
8887,0.381996,0.067966,0.274167,0.039863
8888,0.408144,0.08847,0.288304,0.03137
8889,0.328111,0.097824,0.202057,0.02823
8890,0.204447,0.064273,0.11213,0.028044
8891,0.636341,0.084274,0.520854,0.031213
8892,0.274173,0.066277,0.179563,0.028333
8893,0.406967,0.09904,0.26433,0.043597
8894,0.252833,0.0672,0.153063,0.03257
8895,0.299647,0.088184,0.18301,0.028453
8896,0.271884,0.069154,0.16464,0.03809
8897,0.345078,0.070277,0.192754,0.082047
8898,0.265836,0.07979,0.147113,0.038933
8899,0.312807,0.071027,0.179613,0.062167
8900,0.271827,0.06784,0.166317,0.03767
8901,0.323193,0.07123,0.188287,0.063676
8902,0.317067,0.06767,0.170667,0.07873
8903,0.322321,0.090661,0.200397,0.031263
8904,0.27535,0.06779,0.178297,0.029263
8905,0.277454,0.09263,0.155697,0.029127
8906,0.330557,0.065953,0.23642,0.028184
8907,0.266219,0.086423,0.15032,0.029476
8908,0.563538,0.096164,0.436584,0.03079
8909,0.442797,0.061773,0.351454,0.02957
8910,0.36016,0.0935,0.23378,0.03288
8911,0.380143,0.096103,0.253954,0.030086
8912,0.446076,0.093053,0.323537,0.029486
8913,0.305287,0.068137,0.20009,0.03706
8914,0.508864,0.07223,0.355477,0.081157
8915,0.272733,0.067723,0.167383,0.037627
8916,0.449578,0.070307,0.316191,0.06308
8917,0.334287,0.069863,0.221464,0.04296
8918,0.234939,0.07068,0.119356,0.044903
8919,0.257897,0.068163,0.15085,0.038884
8920,0.386966,0.07052,0.253403,0.063043
8921,0.30576,0.090487,0.166487,0.048786
8922,0.320064,0.068584,0.21931,0.03217
8923,0.320844,0.08967,0.203274,0.0279
8924,0.254884,0.06228,0.164387,0.028217
8925,0.335723,0.06121,0.246543,0.02797
8926,0.29555,0.069983,0.17677,0.048797
8927,0.416807,0.067614,0.284367,0.064826
8928,0.396784,0.069903,0.261434,0.065447
8929,0.268394,0.068587,0.163207,0.0366
8930,0.303754,0.069664,0.17246,0.06163
8931,0.274457,0.083687,0.15323,0.03754
8932,0.317157,0.08756,0.20009,0.029507
8933,0.393951,0.092154,0.272437,0.02936
8934,0.32665,0.090457,0.1736,0.062593
8935,0.361971,0.067514,0.24713,0.047327
8936,0.34602,0.058736,0.223564,0.06372
8937,0.288657,0.07132,0.153097,0.06424
8938,0.2944,0.08354,0.1743,0.03656
8939,0.358271,0.07021,0.223457,0.064604
8940,0.377873,0.091283,0.255607,0.030983
8941,0.223891,0.041074,0.148047,0.03477
8942,0.26873,0.088596,0.151987,0.028147
8943,0.279157,0.0617,0.18484,0.032617
8944,0.28477,0.08823,0.166816,0.029724
8945,0.44131,0.062403,0.34835,0.030557
8946,0.324261,0.08775,0.201607,0.034904
8947,0.438837,0.06798,0.305267,0.06559
8948,0.252437,0.089097,0.13371,0.02963
8949,0.265318,0.094007,0.142864,0.028447
8950,0.67634,0.095453,0.547594,0.033293
8951,0.20115,0.064097,0.107273,0.02978
8952,0.28796,0.070333,0.15591,0.061717
8953,0.369584,0.067973,0.254797,0.046814
8954,0.320737,0.07031,0.186924,0.063503
8955,0.23243,0.07024,0.125213,0.036977
8956,0.274487,0.071006,0.156814,0.046667
8957,0.425097,0.06812,0.293707,0.06327
8958,0.268607,0.071077,0.14852,0.04901
8959,0.234607,0.068393,0.130787,0.035427
8960,0.306313,0.071087,0.184523,0.050703
8961,0.314988,0.069337,0.213231,0.03242
8962,0.313879,0.070373,0.181086,0.06242
8963,0.364567,0.090583,0.221064,0.05292
8964,0.349547,0.09604,0.223537,0.02997
8965,0.284703,0.068183,0.18767,0.02885
8966,0.364317,0.086507,0.24595,0.03186
8967,0.294223,0.068023,0.18231,0.04389
8968,0.439834,0.070927,0.30779,0.061117
8969,0.286723,0.072206,0.170537,0.04398
8970,0.389041,0.088781,0.269397,0.030863
8971,0.307959,0.069353,0.17483,0.063776
8972,0.28312,0.06693,0.17949,0.0367
8973,0.346337,0.08445,0.198157,0.06373
8974,0.24577,0.067807,0.141,0.036963
8975,0.300617,0.070883,0.16524,0.064494
8976,0.251256,0.069543,0.15057,0.031143
8977,0.258324,0.070637,0.138647,0.04904
8978,0.491227,0.067427,0.358793,0.065007
8979,0.266677,0.07044,0.147504,0.048733
8980,0.293947,0.068887,0.188793,0.036267
8981,0.326022,0.048014,0.215104,0.062904
8982,0.486865,0.069817,0.373034,0.044014
8983,0.363866,0.094806,0.23746,0.0316
8984,0.246905,0.066144,0.131807,0.048954
8985,0.27792,0.08781,0.158273,0.031837
8986,0.510407,0.07169,0.37576,0.062957
8987,0.312287,0.071164,0.178123,0.063
8988,0.355606,0.067143,0.244543,0.04392
8989,0.329707,0.070237,0.19748,0.06199
8990,0.63725,0.06659,0.508064,0.062596
8991,0.256233,0.067216,0.15122,0.037797
8992,0.3391,0.069817,0.20785,0.061433
8993,0.329781,0.067343,0.218691,0.043747
8994,0.384293,0.072397,0.24998,0.061916
8995,0.337461,0.067527,0.224507,0.045427
8996,0.350791,0.069997,0.217501,0.063293
8997,0.27646,0.06989,0.162517,0.044053
8998,0.316934,0.060227,0.225494,0.031213
8999,0.345517,0.064687,0.217573,0.063257
9000,0.299137,0.069923,0.191927,0.037287
9001,0.385947,0.085013,0.268567,0.032367
9002,0.21862,0.067497,0.122523,0.0286
9003,0.253644,0.088367,0.136057,0.02922
9004,0.299477,0.058596,0.179147,0.061734
9005,0.540357,0.069867,0.40479,0.0657
9006,0.274496,0.070083,0.167987,0.036426
9007,0.301598,0.07127,0.167061,0.063267
9008,0.356338,0.084597,0.232977,0.038764
9009,0.3928,0.07776,0.248167,0.066873
9010,0.393716,0.067963,0.26038,0.065373
9011,0.289014,0.070677,0.155637,0.0627
9012,0.403062,0.067961,0.272397,0.062704
9013,0.392587,0.072863,0.256587,0.063137
9014,0.466707,0.06811,0.334277,0.06432
9015,0.304827,0.070441,0.16992,0.064466
9016,0.265611,0.074374,0.15284,0.038397
9017,0.332502,0.089543,0.202063,0.040896
9018,0.407654,0.091254,0.252527,0.063873
9019,0.328078,0.084014,0.213714,0.03035
9020,0.275381,0.094774,0.152083,0.028524
9021,0.824612,0.0692,0.724845,0.030567
9022,0.34126,0.07232,0.20696,0.06198
9023,0.295483,0.067717,0.189473,0.038293
9024,0.436457,0.070603,0.300517,0.065337
9025,0.468274,0.06724,0.334804,0.06623
9026,0.296507,0.05871,0.175744,0.062053
9027,0.230281,0.07038,0.116037,0.043864
9028,0.502953,0.07011,0.371013,0.06183
9029,0.23768,0.06813,0.132803,0.036747
9030,0.346397,0.070953,0.195117,0.080327
9031,0.27286,0.067887,0.168533,0.03644
9032,0.344688,0.069974,0.213037,0.061677
9033,0.267353,0.06724,0.141203,0.05891
9034,0.305593,0.071653,0.169723,0.064217
9035,0.239436,0.067023,0.134543,0.03787
9036,0.341664,0.08694,0.19243,0.062294
9037,0.279099,0.067473,0.175803,0.035823
9038,0.250964,0.08722,0.133937,0.029807
9039,0.281377,0.069247,0.178794,0.033336
9040,0.247572,0.085931,0.133594,0.028047
9041,0.376503,0.045776,0.29579,0.034937
9042,0.272697,0.090077,0.154663,0.027957
9043,0.323043,0.094746,0.19872,0.029577
9044,0.345117,0.093703,0.223537,0.027877
9045,0.274001,0.094897,0.148594,0.03051
9046,0.265704,0.09441,0.141094,0.0302
9047,0.332217,0.07288,0.221067,0.03827
9048,0.241684,0.070784,0.12261,0.04829
9049,0.286434,0.066774,0.17456,0.0451
9050,0.284081,0.08753,0.166537,0.030014
9051,0.32546,0.09098,0.203583,0.030897
9052,0.272133,0.06798,0.16718,0.036973
9053,0.250286,0.070327,0.136416,0.043543
9054,0.260671,0.068104,0.154987,0.03758
9055,0.305327,0.070397,0.17023,0.0647
9056,0.459615,0.069824,0.351027,0.038764
9057,0.400597,0.069407,0.267283,0.063907
9058,0.28942,0.06854,0.181687,0.039193
9059,0.376139,0.071536,0.242516,0.062087
9060,0.271234,0.067897,0.16635,0.036987
9061,0.426753,0.07223,0.290647,0.063876
9062,0.298954,0.06856,0.194404,0.03599
9063,0.296338,0.09071,0.175894,0.029734
9064,0.283217,0.06704,0.18667,0.029507
9065,0.28296,0.08536,0.16716,0.03044
9066,0.455764,0.044144,0.34734,0.06428
9067,0.36922,0.070756,0.234251,0.064213
9068,0.31908,0.06746,0.214453,0.037167
9069,0.34368,0.072517,0.208453,0.06271
9070,0.310845,0.093837,0.185011,0.031997
9071,0.288663,0.09647,0.15686,0.035333
9072,0.382961,0.085587,0.234667,0.062707
9073,0.307753,0.08648,0.182957,0.038316
9074,0.325114,0.06946,0.190647,0.065007
9075,0.294057,0.06809,0.159764,0.066203
9076,0.28675,0.068057,0.181113,0.03758
9077,0.309275,0.072081,0.173317,0.063877
